instances,times
frb35-17-2,0.509658098220825
frb45-21-5,1.18360805511475
johnson32-2-4,0.422712087631226
san200-0-7-1,0.0536999702453613
gen400-p0-9-55,0.271691799163818
p-hat700-2,0.403807163238525
keller6,13.3844799995422
p-hat1500-1,0.890383005142212
frb40-19-5,0.882618188858032
frb53-24-2,2.21211719512939
p-hat300-3,0.105155944824219
p-hat300-3,0.101943969726562
frb59-26-4,3.03795194625854
gen200-p0-9-55,0.0611379146575928
san200-0-9-2,0.0616488456726074
frb50-23-4,1.87628698348999
p-hat700-3,0.575816869735718
keller5,0.693981170654297
frb53-24-5,2.10576319694519
frb53-24-5,2.90442299842834
p-hat300-3,0.123349189758301
frb50-23-4,1.78534507751465
frb35-17-1,0.485623836517334
san400-0-5-1,0.132637977600098
frb45-21-1,1.37799501419067
frb40-19-3,1.16498398780823
frb45-21-3,1.47072887420654
c-fat500-5,0.124078035354614
san200-0-7-2,0.0673089027404785
frb40-19-1,0.877028942108154
frb35-17-4,0.477006912231445
frb40-19-2,1.00263094902039
brock400-2,0.180007934570312
frb40-19-3,0.771981954574585
p-hat700-1,0.237612962722778
san400-0-5-1,0.176660060882568
san400-0-7-3,0.174149990081787
san200-0-7-1,0.335344076156616
hamming8-2,0.110760927200317
hamming8-2,0.103487968444824
hamming8-2,0.2724289894104
DSJC1000-5,0.884231090545654
c-fat500-5,0.0846741199493408
hamming6-2,0.0217568874359131
frb35-17-2,0.685753107070923
p-hat300-2,0.078902006149292
c-fat500-2,0.0956578254699707
hamming8-4,0.0723659992218018
frb35-17-3,0.483325004577637
p-hat700-1,0.243185997009277
johnson8-4-4,0.0369980335235596
C2000-9,5.307776927948
brock200-2,0.0443480014801025
frb30-15-4,0.369026184082031
frb30-15-3,0.289906024932861
frb53-24-2,2.10098910331726
frb50-23-5,1.83146691322327
C4000-5,12.2176911830902
frb45-21-5,1.36928510665894
brock200-2,0.0431878566741943
frb45-21-4,1.13906311988831
MANN-a45,1.55535888671875
gen400-p0-9-75,0.273691177368164
frb59-26-2,3.32535290718079
frb40-19-5,0.742300033569336
C250-9,0.225879907608032
c-fat200-5,0.045447826385498
C125-9,0.330426931381226
frb50-23-3,1.82724094390869
c-fat200-2,0.0292959213256836
san200-0-9-1,0.113211870193481
brock200-4,0.0523619651794434
frb45-21-1,1.1459059715271
frb45-21-1,1.31267595291138
C125-9,0.0857930183410645
san200-0-9-1,0.0730938911437988
frb53-24-3,2.42135310173035
frb50-23-5,1.85969710350037
p-hat300-2,0.0833940505981445
brock400-4,0.245054960250854
frb59-26-3,3.26975893974304
C2000-5,3.02532601356506
frb53-24-1,2.12973809242249
frb50-23-5,1.9595160484314
frb45-21-3,1.34311699867249
c-fat200-5,0.0385520458221436
MANN-a9,0.0226790904998779
frb40-19-4,0.786865949630737
johnson32-2-4,0.391315937042236
frb45-21-5,1.34332704544067
san1000,0.815144062042236
san200-0-9-2,0.0837500095367432
frb59-26-1,3.14475393295288
p-hat300-3,0.108203887939453
san200-0-7-1,0.0909659862518311
brock200-4,0.0506241321563721
brock200-2,0.0413269996643066
frb45-21-5,1.17934393882751
frb35-17-1,0.543737888336182
keller5,0.771917104721069
c-fat500-1,0.247168064117432
johnson32-2-4,0.478741884231567
brock400-2,0.257019996643066
keller5,0.798312902450562
frb35-17-5,0.547944068908691
p-hat1500-2,1.88711810112
frb59-26-2,3.14735507965088
p-hat1500-3,3.03670287132263
p-hat300-1,0.0596039295196533
C2000-5,3.24141597747803
frb30-15-3,0.490524053573608
frb59-26-5,3.64856100082397
c-fat500-2,0.0484709739685059
frb59-26-5,3.33885097503662
p-hat700-2,0.429862022399902
hamming8-4,0.0740640163421631
c-fat200-1,0.0230200290679932
san200-0-9-1,0.106494188308716
frb30-15-5,0.28207802772522
frb100-40,24.572597026825
johnson8-2-4,0.0225770473480225
frb30-15-4,0.458709001541138
frb30-15-4,0.381539106369019
c-fat200-1,0.0274159908294678
DSJC500-5,0.275974035263062
p-hat1500-3,2.82909893989563
frb45-21-5,1.1873939037323
c-fat500-5,0.0850269794464111
frb30-15-4,0.330023050308228
frb40-19-5,0.768566846847534
frb50-23-5,1.75726413726807
frb45-21-2,1.11350393295288
frb53-24-4,2.06814098358154
johnson8-4-4,0.0196130275726318
c-fat200-5,0.0370159149169922
p-hat300-2,0.0722091197967529
frb59-26-4,3.14449286460876
p-hat700-1,0.200758934020996
frb59-26-5,3.37210917472839
c-fat500-1,0.0452151298522949
frb35-17-3,0.467133045196533
C250-9,0.0882349014282227
C1000-9,1.28201198577881
brock800-2,0.675295114517212
c-fat200-2,0.0265989303588867
san400-0-7-2,0.290920972824097
frb30-15-5,0.279353857040405
p-hat300-3,0.102465152740479
keller4,0.0432858467102051
C500-9,0.36346697807312
frb53-24-4,2.03616404533386
frb30-15-1,0.284325838088989
frb40-19-4,0.734556913375854
c-fat500-1,0.0446529388427734
gen200-p0-9-55,0.0590970516204834
san1000,0.804877042770386
c-fat200-1,0.0225319862365723
gen400-p0-9-65,0.474686861038208
C500-9,0.371275901794434
p-hat300-1,0.0489370822906494
hamming8-2,0.103375911712646
gen200-p0-9-44,0.117326974868774
frb30-15-5,0.299484968185425
C500-9,0.376085042953491
frb53-24-5,2.03235411643982
C125-9,0.0701260566711426
frb100-40,22.5477387905121
frb35-17-1,0.470443964004517
frb30-15-4,0.27916693687439
keller4,0.0402939319610596
frb35-17-2,0.470552206039429
frb35-17-2,0.617294073104858
C2000-9,5.16250395774841
san400-0-7-1,0.210242033004761
frb45-21-3,1.12064099311829
hamming10-4,1.37530183792114
frb45-21-2,1.11566686630249
frb35-17-1,0.465127944946289
MANN-a45,1.51846289634705
c-fat500-5,0.081467866897583
gen200-p0-9-44,0.147451162338257
c-fat500-5,0.0835230350494385
san400-0-7-2,0.2084801197052
p-hat700-1,0.244642019271851
frb59-26-1,3.01371502876282
C2000-5,2.89262700080872
brock200-2,0.0417439937591553
keller6,13.9721920490265
brock200-2,0.0423760414123535
C4000-5,14.5931489467621
hamming6-4,0.0181570053100586
frb30-15-1,0.282788038253784
p-hat300-2,0.119162082672119
san200-0-7-2,0.0490930080413818
brock400-2,0.227285146713257
hamming6-2,0.0188119411468506
frb59-26-2,3.36516904830933
frb30-15-4,0.468848943710327
DSJC1000-5,0.920914888381958
C2000-9,5.24206113815308
frb53-24-3,2.48780488967896
frb50-23-5,1.83667397499084
johnson8-2-4,0.0148119926452637
MANN-a45,1.65179800987244
frb30-15-3,0.312256097793579
san400-0-7-1,0.219960927963257
MANN-a45,1.58406901359558
c-fat500-2,0.0513160228729248
san400-0-7-3,0.229166030883789
keller5,0.706852912902832
brock800-4,0.725043058395386
brock400-4,0.23813009262085
gen200-p0-9-44,0.107081890106201
gen200-p0-9-44,0.0648009777069092
frb50-23-2,1.82432007789612
C4000-5,12.1182599067688
C500-9,0.362333059310913
johnson32-2-4,0.480558156967163
gen400-p0-9-75,0.25275182723999
brock400-4,0.218732118606567
DSJC500-5,0.23526406288147
C125-9,0.0325689315795898
frb59-26-3,2.99486398696899
gen400-p0-9-75,0.248454093933105
san400-0-7-3,0.208513975143433
frb35-17-2,0.562806129455566
gen400-p0-9-55,0.265002965927124
DSJC500-5,0.245007991790771
gen400-p0-9-65,0.266928911209106
brock800-4,0.631400108337402
c-fat500-5,0.33768892288208
p-hat1500-3,2.70315003395081
frb45-21-1,1.20596694946289
c-fat500-1,0.0421187877655029
frb35-17-3,0.473075866699219
keller5,0.708170890808105
san200-0-9-2,0.0602340698242188
san400-0-7-1,0.212624073028564
p-hat1500-2,1.98349690437317
frb53-24-4,2.28309392929077
c-fat500-1,0.0461189746856689
frb50-23-4,1.73542094230652
c-fat200-2,0.0280258655548096
frb30-15-1,0.306475877761841
p-hat1500-3,2.60832905769348
p-hat1500-2,1.71781802177429
frb45-21-1,1.13549184799194
frb59-26-5,3.44902086257935
hamming10-4,1.65539908409119
san400-0-7-2,0.240211963653564
frb30-15-3,0.369055032730103
c-fat200-2,0.0272479057312012
frb45-21-2,1.18024897575378
san400-0-7-2,0.19267201423645
frb59-26-5,4.92408800125122
frb30-15-1,0.671117067337036
keller6,15.6951429843903
c-fat200-1,0.0231449604034424
C4000-5,12.3891439437866
c-fat200-1,0.0239958763122559
c-fat200-2,0.0266990661621094
p-hat700-3,0.574576139450073
gen200-p0-9-44,0.108085155487061
C2000-9,5.30201411247253
MANN-a45,1.65864491462708
frb30-15-5,0.436192989349365
hamming10-4,1.35832405090332
frb40-19-3,0.779304027557373
frb35-17-4,0.484523057937622
frb35-17-1,0.696650981903076
frb100-40,22.8559339046478
frb59-26-4,3.58838295936584
hamming6-4,0.0302658081054688
frb53-24-3,2.78140902519226
frb40-19-1,1.00677990913391
san200-0-9-3,0.0757348537445068
DSJC500-5,0.323012113571167
brock800-2,0.728163957595825
frb53-24-1,2.14917588233948
c-fat500-1,0.0608370304107666
p-hat1500-3,2.60105299949646
MANN-a81,16.6390471458435
p-hat700-2,0.408159971237183
san1000,0.764974117279053
frb30-15-2,0.296849966049194
san200-0-9-3,0.125807046890259
gen400-p0-9-65,0.272787094116211
c-fat200-5,0.0481200218200684
san200-0-9-1,0.0918340682983398
san200-0-7-2,0.127716064453125
gen400-p0-9-65,0.265712976455688
frb59-26-5,3.03149008750916
c-fat500-1,0.0529100894927979
brock200-4,0.0599658489227295
p-hat700-2,0.40018105506897
MANN-a81,15.846626996994
C125-9,0.050462007522583
c-fat500-5,0.0972449779510498
san400-0-7-1,0.224196910858154
san200-0-7-2,0.065514087677002
frb40-19-3,0.761665821075439
san200-0-9-3,0.0734241008758545
C1000-9,1.38031506538391
frb40-19-2,0.75104808807373
frb45-21-4,1.14299082756042
johnson32-2-4,0.360265970230103
frb53-24-2,2.12404680252075
C1000-9,1.33707690238953
frb30-15-4,0.300234079360962
c-fat500-1,0.0816187858581543
frb35-17-1,0.486978054046631
keller6,13.1888959407806
DSJC500-5,0.326732873916626
keller4,0.0551879405975342
frb30-15-2,0.308104038238525
frb59-26-5,3.21483397483826
gen400-p0-9-75,0.261770963668823
p-hat1500-2,1.67675685882568
c-fat200-2,0.0381660461425781
frb40-19-5,0.750363111495972
MANN-a81,15.8685801029205
frb30-15-1,0.304003953933716
frb59-26-2,3.12871718406677
frb35-17-4,0.489705801010132
p-hat300-2,0.0946378707885742
san400-0-7-3,0.230165004730225
p-hat700-1,0.285961151123047
p-hat1500-3,2.42133402824402
p-hat300-3,0.116307020187378
keller4,0.0467910766601562
frb45-21-4,1.16854691505432
frb35-17-4,0.479382038116455
san200-0-7-2,0.319061994552612
frb40-19-5,0.800822019577026
hamming8-4,0.0848259925842285
frb59-26-3,2.98706293106079
C250-9,0.100222110748291
san400-0-7-3,0.230548143386841
p-hat700-3,0.602934122085571
frb53-24-4,2.03991293907166
c-fat500-2,0.0599110126495361
MANN-a81,15.7893979549408
frb45-21-2,1.13119912147522
p-hat700-2,0.575166940689087
MANN-a27,0.266677856445312
C1000-9,1.30970501899719
c-fat500-2,0.0607089996337891
frb50-23-4,1.71023488044739
MANN-a9,0.0179989337921143
C250-9,0.36000394821167
p-hat300-1,0.0639669895172119
frb53-24-4,2.16118097305298
c-fat200-2,0.0332400798797607
frb100-40,21.3525841236115
frb35-17-1,0.485185146331787
san400-0-7-2,0.222551107406616
gen400-p0-9-75,0.269099950790405
frb45-21-4,1.13318109512329
c-fat500-1,0.0571930408477783
DSJC1000-5,0.928937911987305
frb30-15-5,0.300599098205566
san200-0-7-1,0.0940830707550049
frb35-17-3,0.495598077774048
keller6,13.1722190380096
gen400-p0-9-75,0.268235921859741
c-fat500-1,0.100353002548218
san400-0-7-3,0.172038793563843
p-hat300-2,0.129387140274048
brock200-2,0.0555830001831055
hamming10-4,1.33094692230225
frb30-15-5,0.294579982757568
frb59-26-1,3.00633001327515
frb40-19-3,0.740887880325317
C2000-9,5.09628701210022
frb45-21-1,1.13930082321167
frb45-21-1,1.1593611240387
frb50-23-5,1.71670508384705
C1000-9,1.34552597999573
C250-9,0.102878093719482
C250-9,0.141252994537354
C1000-9,1.32856583595276
gen400-p0-9-55,0.391579866409302
brock400-2,0.231158971786499
p-hat700-3,0.569988012313843
san200-0-9-1,0.0723109245300293
frb35-17-3,0.481137037277222
C125-9,0.0385591983795166
hamming10-4,1.30855393409729
p-hat700-2,0.409075021743774
hamming10-4,1.30382299423218
frb40-19-4,0.74750804901123
johnson8-4-4,0.0276319980621338
gen400-p0-9-65,0.270830869674683
frb50-23-3,1.66243386268616
frb100-40,21.4662511348724
c-fat500-2,0.0668320655822754
san200-0-7-1,0.0696618556976318
p-hat300-1,0.120131969451904
frb53-24-5,2.06662392616272
frb40-19-5,0.746263027191162
frb59-26-2,3.03129410743713
frb45-21-5,1.13243913650513
frb40-19-3,0.90808892250061
brock400-2,0.226920127868652
frb50-23-4,1.701828956604
brock200-2,0.0480821132659912
c-fat500-5,0.0939898490905762
johnson8-4-4,0.0735828876495361
frb40-19-5,0.743149042129517
frb59-26-2,3.2046229839325
gen200-p0-9-44,0.0790610313415527
C500-9,0.369678974151611
DSJC1000-5,0.803406000137329
C2000-5,2.9302499294281
san200-0-9-1,0.126637935638428
johnson8-2-4,0.0169880390167236
c-fat200-5,0.0632081031799316
frb30-15-1,0.304604053497314
c-fat200-5,0.0954568386077881
san200-0-7-1,0.0770509243011475
frb45-21-3,1.1647961139679
keller6,13.2011361122131
frb30-15-5,0.299870014190674
frb40-19-1,0.770780086517334
hamming6-2,0.0200848579406738
hamming6-2,0.0241448879241943
hamming6-2,0.0178349018096924
frb40-19-4,0.778336048126221
gen400-p0-9-75,0.260608911514282
san1000,0.763975143432617
frb30-15-1,0.288631916046143
frb40-19-5,0.773561000823975
frb59-26-5,3.14317107200623
frb50-23-4,1.69078087806702
brock200-2,0.0492138862609863
MANN-a27,0.384472131729126
frb53-24-3,2.06256198883057
c-fat200-2,0.0339610576629639
c-fat200-2,0.0298919677734375
gen400-p0-9-55,0.272349119186401
p-hat300-3,0.136330842971802
frb50-23-4,1.68903589248657
DSJC1000-5,0.769197940826416
frb50-23-4,1.71815180778503
frb40-19-3,0.741659164428711
C2000-9,5.1227240562439
san400-0-5-1,0.145909070968628
hamming10-4,1.49699807167053
san200-0-9-1,0.0739901065826416
frb50-23-2,1.74368786811829
hamming10-4,1.44635391235352
frb50-23-4,1.68609714508057
frb50-23-1,1.82458186149597
frb30-15-5,0.298037052154541
frb59-26-3,2.98339891433716
hamming8-2,0.119997024536133
p-hat700-1,0.277531862258911
frb100-40,21.9588499069214
p-hat300-1,0.0645570755004883
gen200-p0-9-55,0.0717661380767822
frb53-24-2,2.08444404602051
C4000-5,11.7199828624725
san400-0-7-3,0.221089124679565
C2000-9,5.12019395828247
frb59-26-1,3.23143696784973
frb40-19-1,0.927702903747559
gen200-p0-9-55,0.283875942230225
frb45-21-5,1.13291001319885
frb35-17-4,0.47799015045166
frb53-24-2,2.26716208457947
p-hat1500-2,1.69779515266418
C1000-9,1.34900999069214
frb40-19-1,0.75037407875061
frb45-21-5,1.13548898696899
frb45-21-1,1.16755199432373
DSJC1000-5,0.769479990005493
frb30-15-3,0.299220085144043
san200-0-9-2,0.0756869316101074
san1000,0.773952960968018
frb53-24-1,2.10269999504089
san200-0-9-1,0.0721530914306641
frb35-17-5,0.477099895477295
keller5,0.726521015167236
hamming8-2,0.100820064544678
frb35-17-2,0.47832989692688
c-fat200-1,0.0291378498077393
brock800-2,0.647645950317383
C1000-9,1.34896206855774
san200-0-9-3,0.0747699737548828
brock400-4,0.306144952774048
C2000-5,2.882080078125
frb59-26-2,2.99996590614319
p-hat700-3,0.569128036499023
frb30-15-2,0.303402185440063
frb59-26-2,3.17107391357422
gen400-p0-9-55,0.264858961105347
p-hat300-2,0.0868220329284668
gen400-p0-9-65,0.271090984344482
frb40-19-2,0.787643194198608
frb35-17-3,0.484179019927979
DSJC500-5,0.246236085891724
johnson32-2-4,0.3714599609375
frb50-23-1,1.69975805282593
brock400-4,0.227484941482544
san400-0-7-1,0.217960119247437
frb53-24-5,2.09673810005188
c-fat200-2,0.0346231460571289
c-fat500-5,0.106626987457275
frb59-26-5,3.01351499557495
p-hat300-1,0.0599770545959473
johnson8-4-4,0.0716228485107422
frb59-26-3,3.03741788864136
frb30-15-4,0.294842958450317
keller6,13.3229720592499
san200-0-9-3,0.0723669528961182
p-hat700-1,0.258955001831055
frb53-24-5,2.18032097816467
san200-0-7-1,0.0864331722259521
frb30-15-1,0.504393815994263
gen400-p0-9-65,0.261304140090942
san200-0-7-2,0.0660121440887451
frb35-17-3,0.519771099090576
johnson32-2-4,0.538948059082031
p-hat700-3,0.815054893493652
MANN-a81,15.9590690135956
brock400-2,0.191704034805298
brock800-4,0.661025047302246
frb40-19-1,0.750477075576782
p-hat300-1,0.0584738254547119
frb40-19-3,0.760442018508911
MANN-a45,1.52848410606384
p-hat300-1,0.0558581352233887
frb50-23-1,1.69514203071594
frb45-21-3,1.30887603759766
frb45-21-5,1.14771199226379
hamming6-4,0.0279669761657715
p-hat300-3,0.193197011947632
frb100-40,21.4673249721527
brock400-4,0.229454040527344
frb50-23-3,1.79504704475403
frb40-19-2,0.922193050384521
C500-9,0.378939867019653
brock800-4,0.666634082794189
c-fat500-1,0.0648560523986816
frb50-23-3,1.6604630947113
p-hat300-3,0.116575956344604
frb30-15-1,0.551646947860718
johnson16-2-4,0.0412800312042236
C500-9,0.381357908248901
frb53-24-4,2.1346549987793
san200-0-9-3,0.0803811550140381
p-hat300-2,0.128424167633057
brock400-4,0.184118032455444
san400-0-5-1,0.182307004928589
frb50-23-3,1.66533803939819
frb53-24-4,2.09850120544434
san400-0-7-1,0.174646854400635
C4000-5,11.6580979824066
hamming10-4,1.28749895095825
C250-9,0.0981512069702148
DSJC500-5,0.230991125106812
frb50-23-1,1.74350905418396
frb40-19-2,0.910238027572632
frb35-17-2,0.485599040985107
frb53-24-3,2.04749011993408
frb100-40,21.4134221076965
C500-9,0.379926919937134
brock400-4,0.225363969802856
p-hat700-2,0.406416893005371
MANN-a9,0.0202319622039795
gen200-p0-9-55,0.338392972946167
johnson8-4-4,0.0203030109405518
frb45-21-5,1.13703203201294
c-fat500-2,0.0618979930877686
gen400-p0-9-55,0.30631685256958
hamming8-2,0.154674053192139
gen200-p0-9-55,0.0721111297607422
frb53-24-4,2.08768105506897
p-hat300-2,0.0877790451049805
frb35-17-2,0.474452018737793
san400-0-5-1,0.133296966552734
keller4,0.0966169834136963
p-hat700-3,0.601977109909058
san400-0-7-3,0.22065806388855
frb59-26-1,3.00170493125916
frb45-21-5,1.23136496543884
frb53-24-1,2.16576504707336
p-hat300-3,0.164081811904907
johnson8-4-4,0.0215191841125488
C1000-9,1.35020804405212
frb30-15-3,0.329767942428589
p-hat1500-1,0.872921943664551
p-hat700-2,0.409598112106323
frb30-15-5,0.29526686668396
frb30-15-3,0.299868106842041
frb53-24-3,2.07782912254333
frb45-21-2,1.1289701461792
brock400-2,0.27669095993042
C1000-9,1.29340219497681
MANN-a27,0.211503982543945
san200-0-9-1,0.152771949768066
brock800-4,0.637539148330688
frb50-23-5,1.67053198814392
hamming8-4,0.137810945510864
frb35-17-4,0.479511976242065
frb40-19-2,0.776238918304443
san1000,0.937702894210815
frb59-26-4,3.00544691085815
gen200-p0-9-55,0.0725719928741455
frb59-26-4,3.0316641330719
frb100-40,21.3502430915833
C2000-5,2.92723107337952
p-hat1500-1,0.879867076873779
p-hat1500-2,1.81557989120483
hamming6-4,0.0221068859100342
keller6,13.1283619403839
frb100-40,21.274199962616
san200-0-7-1,0.055840015411377
frb30-15-4,0.292914152145386
frb30-15-4,0.293407917022705
brock400-2,0.407973051071167
gen200-p0-9-44,0.0706238746643066
san400-0-5-1,0.218264818191528
frb30-15-4,0.293340921401978
frb40-19-4,0.775243043899536
p-hat300-1,0.0554959774017334
frb59-26-3,2.99993801116943
frb53-24-4,2.08185815811157
frb30-15-5,0.304667949676514
hamming8-4,0.0851340293884277
hamming6-4,0.0230228900909424
gen400-p0-9-65,0.287600040435791
frb59-26-3,3.03206491470337
frb50-23-4,1.79838585853577
p-hat300-3,0.122098922729492
johnson16-2-4,0.0399410724639893
hamming10-4,1.29546499252319
frb30-15-3,0.318890810012817
p-hat700-3,0.576194047927856
p-hat300-2,0.0840969085693359
san200-0-7-2,0.066493034362793
c-fat200-1,0.0818350315093994
DSJC1000-5,0.814378976821899
frb45-21-1,1.17840194702148
san200-0-9-2,0.081104040145874
san200-0-9-3,0.331784009933472
C125-9,0.0367460250854492
frb30-15-5,0.300518035888672
brock200-4,0.0592939853668213
frb50-23-2,1.97701597213745
p-hat300-3,0.190054178237915
MANN-a9,0.0194699764251709
brock200-4,0.0638270378112793
frb45-21-3,1.16705894470215
p-hat300-2,0.0828258991241455
frb45-21-2,1.13579201698303
san200-0-7-1,0.0623860359191895
keller5,0.711865186691284
san200-0-9-1,0.0753939151763916
san1000,0.779948949813843
frb40-19-4,0.773943901062012
MANN-a81,15.7997670173645
DSJC500-5,0.239485025405884
p-hat1500-1,0.88293981552124
frb45-21-1,1.15435099601746
gen400-p0-9-55,0.290764093399048
gen200-p0-9-55,0.287050008773804
gen400-p0-9-75,0.235213041305542
frb59-26-5,3.00068402290344
san400-0-7-2,0.297374963760376
frb30-15-1,0.298941135406494
san200-0-9-1,0.0729720592498779
san1000,0.773533821105957
frb30-15-5,0.297026872634888
c-fat500-2,0.0637240409851074
C125-9,0.0401010513305664
frb53-24-4,2.11055207252502
san200-0-7-1,0.0632750988006592
p-hat700-1,0.254724025726318
keller4,0.0499031543731689
frb40-19-2,0.743204832077026
frb35-17-3,0.479273080825806
frb30-15-4,0.326365947723389
frb59-26-5,3.00735211372375
C1000-9,1.3758111000061
DSJC500-5,0.24341607093811
keller4,0.0498819351196289
frb40-19-2,0.795535087585449
frb100-40,21.1398870944977
frb50-23-3,1.68877100944519
frb45-21-5,1.13314485549927
keller6,13.2780020236969
C500-9,0.379239082336426
frb40-19-2,0.747824192047119
brock200-4,0.0595300197601318
frb53-24-3,2.08629894256592
gen400-p0-9-75,0.270692825317383
san1000,0.795580148696899
frb30-15-4,0.295033931732178
p-hat1500-1,0.884443044662476
frb40-19-3,0.744744062423706
c-fat500-5,0.0928659439086914
DSJC500-5,0.241987943649292
frb53-24-3,2.08661603927612
san200-0-7-2,0.0642499923706055
san400-0-7-3,0.223349094390869
frb35-17-3,0.473797798156738
san400-0-7-2,0.218560934066772
p-hat1500-3,2.41061305999756
frb35-17-4,0.477922916412354
frb35-17-1,0.474935054779053
frb45-21-5,1.17137598991394
C500-9,0.373800039291382
C4000-5,11.567330121994
p-hat300-2,0.107998847961426
brock400-2,0.235290050506592
brock800-4,0.63799786567688
frb40-19-3,0.811953067779541
brock800-2,0.648149013519287
C1000-9,1.29798197746277
frb35-17-4,0.476148843765259
johnson8-2-4,0.0171799659729004
san200-0-9-3,0.0698070526123047
c-fat200-2,0.0361039638519287
frb50-23-5,1.69974708557129
san200-0-7-1,0.0593929290771484
c-fat200-5,0.228851079940796
brock200-4,0.136178016662598
frb35-17-3,0.482661008834839
frb45-21-1,1.36320185661316
hamming10-4,1.28882503509521
keller6,13.3032891750336
C250-9,0.105481863021851
frb59-26-3,2.97039294242859
san400-0-7-1,0.224117040634155
frb45-21-4,1.18395900726318
frb53-24-3,2.05776906013489
MANN-a9,0.0201790332794189
frb30-15-1,0.291628122329712
frb50-23-3,1.65638303756714
san200-0-9-1,0.0744969844818115
frb45-21-4,1.30012392997742
frb40-19-4,0.778810024261475
p-hat300-1,0.0603108406066895
frb59-26-5,2.97764086723328
c-fat500-1,0.0555779933929443
gen200-p0-9-44,0.0719950199127197
frb50-23-1,1.76449418067932
hamming8-4,0.0946249961853027
gen400-p0-9-75,0.26103401184082
san200-0-7-2,0.105154991149902
san400-0-5-1,0.136882066726685
C125-9,0.0347831249237061
frb50-23-1,1.81400299072266
keller5,0.723172187805176
hamming10-4,1.27144718170166
johnson8-4-4,0.0270798206329346
p-hat300-2,0.171630859375
hamming8-4,0.0820319652557373
gen400-p0-9-55,0.472416877746582
san400-0-7-2,0.228806972503662
hamming8-4,0.164517879486084
johnson32-2-4,0.358669996261597
brock200-2,0.0523011684417725
hamming10-4,1.30255699157715
keller6,13.1367018222809
C2000-9,5.2053439617157
p-hat1500-3,2.49976205825806
frb53-24-5,2.11752986907959
brock200-4,0.0685369968414307
frb50-23-3,1.68655204772949
frb35-17-3,0.475760936737061
C500-9,0.372694969177246
san200-0-9-2,0.12218189239502
frb40-19-3,0.802905082702637
frb59-26-3,2.96940898895264
hamming6-4,0.0202219486236572
c-fat200-2,0.0381159782409668
p-hat700-3,0.567689895629883
frb59-26-2,3.02856206893921
p-hat1500-2,1.68013191223145
c-fat500-1,0.0553739070892334
frb30-15-4,0.300638914108276
hamming8-4,0.0814559459686279
frb30-15-5,0.314633131027222
san400-0-7-2,0.226837873458862
C125-9,0.0376801490783691
p-hat700-2,0.411645174026489
san200-0-9-2,0.0688550472259521
frb50-23-4,1.68631410598755
frb100-40,21.4248909950256
san400-0-7-1,0.179139137268066
brock400-2,0.229321002960205
MANN-a45,1.52953386306763
san1000,0.814462900161743
san200-0-9-2,0.0703160762786865
frb40-19-5,0.741343975067139
brock200-4,0.0605568885803223
san400-0-7-2,0.226824998855591
p-hat1500-1,0.880137920379639
c-fat200-2,0.0344769954681396
frb50-23-4,1.71964907646179
C2000-9,5.2080090045929
frb30-15-5,0.299849987030029
san400-0-7-1,0.221415996551514
frb45-21-3,1.12784099578857
C250-9,0.142482042312622
frb50-23-5,1.70331192016602
johnson16-2-4,0.034574031829834
frb30-15-3,0.306084156036377
frb53-24-1,2.08341717720032
frb59-26-1,3.00542902946472
c-fat500-5,0.0925159454345703
johnson8-2-4,0.0193648338317871
frb53-24-1,2.14267301559448
p-hat700-2,0.402228116989136
p-hat700-1,0.214676141738892
frb45-21-4,1.21006608009338
MANN-a45,1.55706286430359
johnson16-2-4,0.0320110321044922
san400-0-7-2,0.181895017623901
C2000-9,5.29483199119568
DSJC500-5,0.245374917984009
frb35-17-5,0.475061893463135
C125-9,0.0375170707702637
johnson8-4-4,0.0219230651855469
frb40-19-3,0.781452894210815
gen400-p0-9-55,0.273733854293823
gen400-p0-9-55,0.254332065582275
keller5,0.692663192749023
C1000-9,1.34923505783081
DSJC1000-5,0.770929098129272
san200-0-7-2,0.0691349506378174
hamming6-2,0.0238559246063232
brock800-2,0.693730115890503
gen200-p0-9-55,0.0741748809814453
frb30-15-3,0.302125215530396
c-fat500-1,0.101631879806519
p-hat700-1,0.255897045135498
MANN-a9,0.0661821365356445
frb59-26-2,2.981684923172
DSJC500-5,0.243685007095337
gen200-p0-9-44,0.0693190097808838
johnson8-4-4,0.0237329006195068
gen200-p0-9-44,0.122152805328369
DSJC500-5,0.293061971664429
frb50-23-3,1.66392183303833
frb59-26-1,3.01438593864441
san400-0-7-1,0.178467988967896
brock800-2,0.725183010101318
MANN-a45,1.52817988395691
san400-0-7-2,0.174834012985229
san1000,0.778002023696899
frb45-21-5,1.19892406463623
gen400-p0-9-75,0.268270015716553
frb40-19-1,0.742863893508911
frb45-21-2,1.29832196235657
DSJC1000-5,0.752464056015015
san200-0-7-1,0.056516170501709
p-hat1500-3,2.46396493911743
MANN-a81,15.6246609687805
san200-0-9-1,0.25831413269043
frb35-17-2,0.500362157821655
gen200-p0-9-44,0.0729479789733887
C4000-5,11.6393489837646
C4000-5,11.6899960041046
johnson8-4-4,0.0209560394287109
MANN-a27,0.269345998764038
c-fat500-2,0.1456458568573
san200-0-7-1,0.0656921863555908
keller6,13.2176220417023
c-fat500-5,0.15713095664978
san400-0-7-2,0.180402994155884
MANN-a81,15.7558739185333
MANN-a81,15.7674350738525
frb59-26-5,3.03659319877625
